SOURCE,TITLE,BOOK,PART,AUTHOR,CHAPTER_NAME,CHAPTER_NUMBER,SPEAKER,TEXT_TYPE,TEXT,CHARACTERS,LOCATIONS,ARTIFACTS
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"My father did not discuss in his lecture notes other and strongly divergent opinions on this subject, apart from some remarks on the view that Sigemund’s dragon in Beowulf is a dragon of a very different sort from Sigurd’s, and that in fact they were unconnected. ‘But it is a dragon,’ he wrote. ‘And dragons are not common as essential actors in Germanic stories – in spite of the impression given by their being prominent in the Völsung stories and Beowulf. It is highly unlikely – however different in detail – that there should be no connexion between Sigemund’s wyrm and Fáfnir.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"‘This of course is immeasurably strengthened if we believe that in order to connect with the Guðhere (Gundahari, Gunnar) stories a son was given to Sigemund (naturally his name begins with Sige-), but that this stage, presumably reached in Low or High Germany first, was not reached in Old English (which probably drew from archaic sources, and did not reflect the state of the legend contemporarily in Scandinavia and Germany about the year 800 or later).’",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"He thought also that the origin of the re-forging of the great sword Gram (Gramr) – carried by both father and son – is to be found here. The fact that the second element in the son’s name is not constant seemed to be significant. In Old Norse he is Sigurðr, derived from a deduced earlier form Sigiwarð, in Old English Sigeweard, later Siward; whereas the German name is quite distinct: Siegfried (Sîfrit) corresponds to an Old English Sigefriþ. That the element mund in the father’s name is constant points, he thought, to its being the older form.",Gram,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"His belief that, as he said, we are in the presence of the duplication of a hero and his marvellous sword of strange origin – as opposed to the view that the father and the son were once entirely distinct and unconnected beings – leads to the conception, in his words, of a legendary hero of supreme valour and beauty, whose name began with the element Sige- ‘victory’. The gleaming eyes of Sigurd (the Lay of the Völsungs VIII.29, IX.26,59) are probably an original trait. In all probability his most renowned exploits concerned a dragon and a hoard, and – possibly – a mysterious, half-supernatural bride.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_STORY,"Questions fundamental to the genesis of the legend are how it came about that the ‘Dragon-hero’ intruded into the story of Attila and the Burgundians, why the treasure-hoard of this hero was called the Hoard of the Nibelungs, and why the Burgundians themselves came to be called the Nibelungs. In the only lecture-notes of my father’s on these matters, or at any rate in the only ones that survive, he indicated his own views very briefly (and not at all points in a way easy to interpret), no doubt because his primary concern was with the Sigemund passage in Beowulf. I shall not therefore enter into any close account of the numerous attempts to solve these baffling and tantalizing questions, but do no more than sketch out some essential aspects. I have also of necessity avoided reference to the German tradition, represented primarily by the Nibelungenlied, except where its evidence is essential even within these limits.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"A widely held but by no means unchallenged theory rests upon the interpretation of the name Nibelung (Niflung) as etymologically related to a group of Germanic words meaning ‘darkness’ or ‘mist’ (modern German retains the word Nebel ‘mist’). This is brought into connection with certain things said about the Nibelungs. Snorri Sturluson said of the grandsons of King Gjúki that they were ‘black as a raven in the colour of their hair, like Gunnar and Högni and the other Niflungar’; and in a much earlier (ninth century) poem they are called hrafnbláir ‘raven-black’: in the Lay of the Völsungs (VII.10) it is said: ‘As ravens dark were those raven-friends’.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"An essential element in this theory is the figure of Högni, as he appears in German tradition. In the Nibelungenlied his name is Hagen, and he is not the brother of the Burgundians but their kinsman and vassal. Ferocious and cruel, hating Siegfried and indeed his murderer, he is very unlike the Norse Högni. In the Thiðrekssaga, a large compilation made in Norway, in Bergen, about the middle of the 13th century, but based on stories then current in North Germany, Högni, as he is named in this work, is the half-brother of the Burgundians, for a fairy or incubus slept with his mother, and the offspring of the union was Högni. In the Thiðrekssaga his appearance is troll-like, and he is said to have been all over dark, with black hair and black beard. Especially notable is the fact that the name Hagen/ Högni does not alliterate on G, showing that he did not originally belong to the Burgundian clan at all.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"An important evidence appears at the beginning of the Nibelungenlied. When Siegfried arrived at the Burgundian court at Worms Hagen looked down from a window at the magnificent knight who had ridden in with a fine company; and guessing who it was he told King Gunther a story concerning a great exploit of Sigurd. With the air of a casual insertion, Hagen’s story is briefly reported in the poem in a very obscure fashion, and I will refer here only to features essential for this purpose.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"Siegfried was one day riding alone past a mountain, and he came upon many men gathered round a huge treasure which they had carried out of a cavern. For reasons that are not clearly explained Siegfried came into conflict with ‘the bold Nibelungs’, the two princes named Nibelung and Schilbung, and slew them, and their friends. He fought also with a dwarf named Alberich, and subdued him, but did not kill him: he had the hoard taken back into the cavern whence it had come, and made Alberich the guardian of the treasure. He was now the lord of ‘Nibelungeland’, the possessor of the great hoard, and for the rest of the first part of the Nibelungenlied he has the support of warriors from Nibelungeland, who are called Nibelungs. But in the second part of the German poem, which is held to rest on a quite different poetic source, the name ‘Nibelungs’ is applied, very strangely and on a first reading of the poem most disturbingly, in a totally different sense: it now means the Burgundians, just as it does in Norse.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"Hagen also knew, and told this to Gunther, that Siegfried had slain a dragon and bathed in its blood, from which his skin grew so horny that no weapon would bite it. But this is in no way associated with the Nibelung hoard.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"In the Nibelungenlied the hoard is associated with a dwarf, and a cavern in a mountain. What is the significance of the Dwarves?",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"In Norse mythology we are confronted, in the mythological poems of the Edda and also in Snorri Sturluson’s treatise, with a great many scattered hints and observations about the minor beings of the immensely rich and many-peopled heathen supernatural world. Taken all together it is baffling; and beyond question there was once a whole world of thought and belief concerning these beings which is now almost totally lost. However, bearing in mind that Snorri was writing in the thirteenth century and that behind him stretch century upon century of unrecorded, various and shifting beliefs, we may notice what he says: which is, that there are the Light Elves, Ljósálfar, and the Dark Elves, Dökkálfar. The Light Elves dwell in a glorious place called Álfheimr (Elf-home, Elf-world), but the Dark Elves ‘live down in the earth, and they are unlike the Light Elves in appearance, but much more unlike in nature. The Light Elves are fairer to look upon than the sun, but the Dark Elves are blacker than pitch.’",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"So far as we can now tell, there seems little difference between the Scandinavian Dark Elves, black as pitch and living underground, and the Dvergar, Dwarves; in fact Snorri more than once refers to Dwarves as inhabitants of Svartálfaheimr, the Land of the Dark Elves. The Dwarf Andvari, original owner of Fáfnir’s treasure, dwelt, according to Snorri, in the Land of the Dark Elves (see the commentary on the Lay of the Völsungs, p.189): there he kept his hoard within a rock, and there Loki caught him.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"Characteristics of the Dwarves in Old Norse literature may be briefly mentioned. They are above all master-craftsmen, the makers of marvellous treasures and wonderful weapons. The most renowned objects in the Norse myths were made by Dwarves: Ódin’s spear Gungnir, Thór’s hammer Mjöllnir, and Skíðblaðnir, the ship of the God Freyr, which could carry all the Gods, yet was made so intricately that it could be folded up like a napkin and put in a pouch.",,,
The Legend of Sigurd and Gudrun - J. R. R. Tolkien,THE LEGEND OF SIGURD AND GUDRÚN,,APPENDICES,BY J.R.R. Tolkien,§ I Attila and Gundahari,APPENDIX A,,TEXT_EXTRA,"Dwarves lived always underground or inside rocks (an echo was called dverg-mál, ‘dwarf-talk’); and they possessed vast knowledge. If caught in the open after sunrise they were turned to stone. There is a poem in the Edda, the Alvíssmál, in which the God Thór asks many questions of a Dwarf named Allvíss (‘All-wise’); and Thór kept him answering his questions so long that the sun came up. The poem ends with Thór crying: ‘Dwarf, you are uppi dagaðr’, you are ‘dayed up’, the sun has caught you.",,,
