Type,Text
UNKNOWN(tp),
UNKNOWN(tp),73
TEXT_POEM,"That gold give me that is Gudrún’s right, that Sigurd conquered, the serpent’s treasure!’ Högni laughed then, on his hilts leaning; Gunnar glowering grimly answered."
TEXT_POEM,Gunnar
UNKNOWN(tp),74
TEXT_POEM,"‘No gold from Gunnar shalt thou get for ever! Life canst thou take at latest end. Dear wilt thou buy it in dread barter of lords and lieges, lives uncounted!’"
TEXT_POEM,Atli
UNKNOWN(tp),75
TEXT_POEM,"‘Fools the Niflungs, feud-forgetful; foul-stained their hands with friend-murder. Gudrún’s husband for Gudrún’s wrong a grim vengeance will gladly wreak.’"
TEXT_POEM,Gunnar
UNKNOWN(tp),76
TEXT_POEM,‘Here Gudrún spake not! Golden weregild she looks nor longs for – the lust is thine!’
UNKNOWN(tp),
UNKNOWN(tp),77
TEXT_POEM,Horns they sounded – hall-walls echoed – strode the stairway; stern their onslaught. The stones they stained with streaming blood; snaketonguéd arrows sang about them.
UNKNOWN(tp),
UNKNOWN(tp),78
TEXT_POEM,"Doors clanged backward, din resounded: Hunland’s champions hurled upon them. Hard were handstrokes, hewn were corslets, as on hundred anvils were hammers ringing."
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),79
TEXT_POEM,"In hall sat Gudrún at heart weary, from mood to mood her mind wavered. The din she hearkened, deadly crying, as back were beaten the Borgund-lords."
TEXT_POEM,Gudrún
UNKNOWN(tp),80
TEXT_POEM,"‘Little I love them, long I hated! A wolf they gave me for woe’s comfort. Yet the wolf rends them, and woe is me! Woe worth the hour that of womb I came!’"
UNKNOWN(tp),
UNKNOWN(tp),81
TEXT_POEM,"Her hands she wrung on high standing, loud called she clear to lieges there:"
UNKNOWN(tp),
UNKNOWN(tp),82
TEXT_POEM,"Who would love requite, who would lies disown, who remember misery by these masters wrought, arm now! arm now! aid the fearless betrayed and trapped by this troll-people!’"
UNKNOWN(tp),
UNKNOWN(tp),83
TEXT_POEM,"Atli sat there, anger burned him; yet murmurs mounted, men were rising. Goths were there many: griefs they remembered, wars in Mirkwood and wars of old."
UNKNOWN(tp),
UNKNOWN(tp),84
TEXT_POEM,"From the hall striding high they shouted, foes turned to friends fiercely greeted: ‘Goths and Niflungs our gods helping will hew the Huns to hell’s shadow!’"
UNKNOWN(tp),
UNKNOWN(tp),85
TEXT_POEM,The few and fearless fiercely answered (their backs were driven to the builded walls):
UNKNOWN(tp),
UNKNOWN(tp),86
TEXT_POEM,"Of the Goths’ glory Gunnar sang there; of Iormunrek earth-shadowing king; of Angantýr and old battles, of Dylgja, Dúnheið, and Danpar’s walls."
UNKNOWN(tp),
UNKNOWN(tp),87
TEXT_POEM,"Forth went Högni, hate rekindled, his son Snævar at his side leaping. Hewn was Högni by a Hun chieftain; his shield was shorn in shards falling."
UNKNOWN(tp),
UNKNOWN(tp),88
TEXT_POEM,"Snævar they slew there, their swords stabbed him; he left his life laughing grimly. Högni wept not; from his hand the shield stooping lifted; strode then onward."
UNKNOWN(tp),
UNKNOWN(tp),89
TEXT_POEM,"The stairs they strode streaming redly; at dark doorways they dinned and hammered; into halls of Atli hewed a pathway; rushed in roaring, reeking-handed."
UNKNOWN(tp),
UNKNOWN(tp),90
TEXT_POEM,"Gudrún they greeted, Gunnar and Högni:"
TEXT_POEM,Gudrún
UNKNOWN(tp),91
TEXT_POEM,"‘If for wrongs ye wrought ruth now moves you, doom forestall not! This deed forego!’"
UNKNOWN(tp),
UNKNOWN(tp),92
TEXT_POEM,"Forth went Atli, anguish gnawed him; to Gudrún Högni said grim farewell:"
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),93
TEXT_POEM,"Forth sent Atli his errand-riders; Hunland hearkened, hosts were arming. Gallowsfowl to gladden Goths and Niflungs from the hall they hurled the Hunnish corpses."
UNKNOWN(tp),
UNKNOWN(tp),94
TEXT_POEM,"Daylight grew dim, dark shadows walked in echoing halls that Atli loved. In need most dire the Niflung lords doom awaited; the doors were shut."
UNKNOWN(tp),
UNKNOWN(tp),95
TEXT_POEM,Night lapped the world and noiseless town; under ashen moonlight the owls hooted. At guarded doorways Gunnar and Högni silent sat they sleepless waiting.
UNKNOWN(tp),
UNKNOWN(tp),96
TEXT_POEM,First spake Högni:
UNKNOWN(tp),
UNKNOWN(tp),97
TEXT_POEM,Gunnar answered:
UNKNOWN(tp),
UNKNOWN(tp),98
TEXT_POEM,"There is tramp of men torches bearing, clink of corslet, clank of armour. There is crying of ravens, cold howls the wolf, shields are shimmering, shafts uplifted.’"
TEXT_POEM,Gunnar & Högni
UNKNOWN(tp),99
TEXT_POEM,"‘Wake now, wake now! War is kindled. Now helm to head, to hand the sword. Wake now, warriors, wielding glory! To wide Valhöll ways lie open.’"
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),100
TEXT_POEM,At the dark doorways they dinned and hammered; there was clang of swords and crash of axes. The smiths of battle smote the anvils; sparked and splintered spears and helmets.
UNKNOWN(tp),
UNKNOWN(tp),101
TEXT_POEM,"In they hacked them, out they hurled them, bears assailing, boars defending. Stones and stairways streamed and darkened; day came dimly – the doors were held."
UNKNOWN(tp),
UNKNOWN(tp),102
TEXT_POEM,"Five days they fought few and dauntless; the doors were riven, dashed asunder. They barred them with bodies, bulwarks piling of Huns and Niflungs hewn and cloven."
UNKNOWN(tp),
UNKNOWN(tp),103
TEXT_POEM,(Atli spoke then anguish mourning:)
UNKNOWN(tp),
UNKNOWN(tp),104
TEXT_POEM,Woe and wailing in my wide kingdom! Where I feasted long are fell serpents. The proud pillars are purple-stained in the builded halls that Budli reared.’
UNKNOWN(tp),
UNKNOWN(tp),105
TEXT_POEM,"Then Beiti spake there bale devising, the king’s counsellor – he was cunning-hearted:"
UNKNOWN(tp),
UNKNOWN(tp),106
TEXT_POEM,"Fire still may tame these fell serpents, thy pillars be the pyre of these proud robbers!’ For the ruin and wrack wrath seized Atli; that shame he shirked not, shorn of glory."
UNKNOWN(tp),
UNKNOWN(tp),107
TEXT_POEM,"Flame-encircled fearless Niflungs in riven harness redly glinted. Iron-bolted walls, ancient timbers, creaked and smouldered, cracked and tumbled."
UNKNOWN(tp),
UNKNOWN(tp),108
TEXT_POEM,"There hot and smoking fell hissing embers, and plashed and sputtered in the pools of gore. Reek was round them, a rolling smoke; dank dripped their sweat – the doors were held."
UNKNOWN(tp),
UNKNOWN(tp),109
TEXT_POEM,Their shields they raised over shattered helmets; they stamped the brands on streaming floors. Blacktongued with thirst blood there drank they; fell one by one on the ways to hell.
UNKNOWN(tp),
UNKNOWN(tp),110
TEXT_POEM,"Out burst the brethren blackhued, grisly, boars bleeding-tusked at bay at last. The Huns grasped them helmless, shieldless, bare and bleeding, with broken swords."
UNKNOWN(tp),
UNKNOWN(tp),111
TEXT_POEM,"As hounds affrighted Huns were crying; they were rent and riven by reeking hands. Necks were broken and knees sundered, ere the Borgund king was bound and thrown."
UNKNOWN(tp),
UNKNOWN(tp),112
TEXT_POEM,"Last fought Högni alone hopeless; his teeth tore them as they tied him down. The dust was bitten, the doom fallen, the Need of the Niflungs and their night was come."
UNKNOWN(tp),
UNKNOWN(tp),113
TEXT_POEM,In dank prison dark and evil Högni hurled they; Huns him guarded. But Gunnar bound in Gudrún’s bower was flung at the feet of her frenzied lord.
TEXT_POEM,Atli
UNKNOWN(tp),114
TEXT_POEM,"‘Too long have I looked for this last meeting, Budlung’s vengeance on Borgund lord. Here lies at last in lowly dust lordly Gunnar! Gudrún behold!"
UNKNOWN(tp),
UNKNOWN(tp),115
TEXT_POEM,"Sigurd remember, and say me now, is it sweet to see him so sore avenged? In my serpent-pit snakes are waiting – they bite more bitter than blades of steel!’"
UNKNOWN(tp),
UNKNOWN(tp),116
TEXT_POEM,"Gunnar he trampled, Gudrún saw him:"
TEXT_POEM,Atli
UNKNOWN(tp),117
TEXT_POEM,"‘Let them give me the gold, the gleaming hoard, the serpent’s treasure that Sigurd conquered! The gold, the gold that grieves my dreams – if Gunnar will grant it, I will grant him thee!’"
TEXT_POEM,Gunnar
UNKNOWN(tp),118
TEXT_POEM,"‘I will give thee the gold, goodly portion, the half yielding which I hold my own. Half hath Högni, my haughty brother; to his latest breath he will loose it not."
UNKNOWN(tp),
UNKNOWN(tp),119
TEXT_POEM,"Let heart of Högni at my hand be laid from breast bleeding with blades severed; then gold will I give, gold of serpents – all shall Atli eager take it!’"
TEXT_POEM,Gudrún
UNKNOWN(tp),120
TEXT_POEM,"‘Yet Högni no less, mine hapless brother, I did beg from thee by those born of us!’"
UNKNOWN(tp),
UNKNOWN(tp),121
TEXT_POEM,"Out went Atli, evil he purposed; but wisemen bade him wary counsel. The queen fearing of cunning thought they; a thrall they seized and thrust in prison."
TEXT_POEM,*
TEXT_POEM,Hjalli the thrall
UNKNOWN(tp),122
TEXT_POEM,"‘Woe worth the wiles and wars of kings, if my life I must lose in their luckless feud! The light of morning, labour daylong, fire at evening, too few my days!’"
TEXT_POEM,Huns
UNKNOWN(tp),123
TEXT_POEM,"‘Hjalli, swineherd, thy heart give us!’ Shrilly shrieked he at the shining knife. They bared his breast, and bitter wailed he; ere the point pricked him he piercing cried."
UNKNOWN(tp),
UNKNOWN(tp),124
TEXT_POEM,"Högni heard him, to the Huns spake he:"
UNKNOWN(tp),
UNKNOWN(tp),125
TEXT_POEM,The heart then cut they from Hjalli’s bosom; to Gunnar bore it on golden dish:
TEXT_POEM,Gunnar
UNKNOWN(tp),126
TEXT_POEM,‘I hapless see here heart of craven. Högni hath not heart that trembles. Quivering lies it; quaked it swifter beating in baseborn breast ignoble.’
UNKNOWN(tp),
UNKNOWN(tp),127
TEXT_POEM,"Loudly laughed he at life’s ending, when knife was come to Niflung lord. The heart they cut from Högni’s bosom; to Gunnar bore it on golden dish."
TEXT_POEM,Gunnar
UNKNOWN(tp),128
TEXT_POEM,"‘I haughty see here heart undaunted. Högni held it, heart untrembling. Unshaken lies it, so shook it seldom beating in boldest breast of princes."
UNKNOWN(tp),
UNKNOWN(tp),129
TEXT_POEM,"Alone now living, Lord of Niflungs, the gold I hold and guard for ever! In hall nor heath nor hidden dungeon shall friend or foeman find it gleaming."
UNKNOWN(tp),
UNKNOWN(tp),130
TEXT_POEM,"Rhine shall rule it, rings and goblets, in weltering water wanly shining. In the deeps we cast it; dark it rolleth, as useless to man as of yore it proved!"
UNKNOWN(tp),
UNKNOWN(tp),131
TEXT_POEM,"Cursed be Atli, king of evil, of glory naked, gold-bereavéd; gold-bereavéd, gold-tormented, murder-tainted, murder-haunted!’"
UNKNOWN(tp),
UNKNOWN(tp),132
TEXT_POEM,Fires of madness flamed and started from eyes of Atli; anguish gnawed him:
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),133
TEXT_POEM,"There gleaming-eyed Gudrún waited; the heart within her hardened darkly. Grim mood took her, Grímhild’s daughter, ruthless hatred, wrath consuming."
UNKNOWN(tp),
UNKNOWN(tp),134
TEXT_POEM,"There grimly waited Gunnar naked; snakes were creeping silent round him. Teeth were poisoned, tongues were darting; in lidless eyes light was shining."
UNKNOWN(tp),
UNKNOWN(tp),135
TEXT_POEM,"A harp she sent him; his hands seized it, strong he smote it; strings were ringing. Wondering heard men words of triumph, song up-soaring from the serpents’ pit."
UNKNOWN(tp),
UNKNOWN(tp),136
TEXT_POEM,"There coldly creeping coiling serpents as stones were staring stilled, enchanted. There slowly swayed they, slumber whelmed them, as Gunnar sang of Gunnar’s pride."
UNKNOWN(tp),
UNKNOWN(tp),137
TEXT_POEM,"As voice in Valhöll valiant ringing the golden Gods he glorious named; of Ódin sang he, Ódin’s chosen, of Earth’s most mighty, of ancient kings."
UNKNOWN(tp),
UNKNOWN(tp),138
TEXT_POEM,"A huge adder hideous gleaming from stony hiding was stealing slow. Huns still heard him his harp thrilling, and doom of Hunland dreadly chanting."
UNKNOWN(tp),
UNKNOWN(tp),139
TEXT_POEM,"An ancient adder evil-swollen, to breast it bent and bitter stung him. Loud cried Gunnar life forsaking; harp fell silent, and heart was still."
UNKNOWN(tp),
UNKNOWN(tp),140
TEXT_POEM,"To the queen that cry came clear and piercing; aghast she sat in guarded bower. Erp and Eitill eager called she: dark their locks were, dark their glances."
TEXT_POEM,*
UNKNOWN(tp),
UNKNOWN(tp),141
TEXT_POEM,Pyres they builded proud and stately; Hunland’s champions there high upraised. A pyre they builded on the plain standing; there naked lay the Niflung lords.
UNKNOWN(tp),
UNKNOWN(tp),142
TEXT_POEM,"Flames were mounting, fire was roaring, reek was swirling ringed with tumult. Smoke was fading, sunk was burning; windblown ashes were wafted cold."
UNKNOWN(tp),
UNKNOWN(tp),143
TEXT_POEM,"A hall was thronging, Huns were drinking the funeral feast of fallen men. Foes were vanquished, fire had burned them; now Atli was lord of East and West."
UNKNOWN(tp),
UNKNOWN(tp),144
TEXT_POEM,"Wealth he dealt there, wounds requiting, worthy weregild of warriors slain. Loud they praised him; long the drinking, wild grew the words of the wine-bemused."
UNKNOWN(tp),
UNKNOWN(tp),145
TEXT_POEM,Gudrún came forth goblets bearing:
TEXT_POEM,Gudrún
UNKNOWN(tp),146
TEXT_POEM,"‘Hail, O Hun-king, hear me speaking: My brethren are slain that I begged of thee. Erp and Eitill dost thou ask to look on? Ask no longer – their end hath come!"
UNKNOWN(tp),
UNKNOWN(tp),147
TEXT_POEM,"Their hearts thou tastest with honey mingled, their blood was blent in the bowls I gave; those bowls their skulls bound with silver, their bones thy hounds have burst with teeth.’"
UNKNOWN(tp),
UNKNOWN(tp),148
TEXT_POEM,"There awful cries of anguish woke; their heads men hid their horror shrouding. Pale grew Atli, as one poison-sick, on his face crashed he fallen swooning."
UNKNOWN(tp),
UNKNOWN(tp),149
TEXT_POEM,"To bed they brought him in bower empty, laid him and left him to loathsome dream. Women were wailing, wolves were howling, hounds were baying the hornéd moon."
