Type,Text
TEXT_EXTRA,"Hallas 2605, Húrin II2628, Belecthor I2655, Orodreth 2685, Ecthelion I 2698, Egalmoth 2743, Beren 2763, Beregond 2811, Belecthor II 2872, Thorondir 2882, Túrin II 2914, Turgon 2953, Ecthelion II 2984, Denethor II. He was the last of the Ruling Stewards, and was followed by his second son Faramir, Lord of Emyn Arnen, Steward to King Elessar, F.A. 82."
TEXT_EXTRA,‘Eriador was of old the name of all the lands between the Misty Mountains and the Blue; in the South it was bounded by the Greyflood and the Glanduin that flows into it above Tharbad.
TEXT_EXTRA,"‘At its greatest Arnor included all Eriador, except the regions beyond the Lune, and the lands east of Greyflood and Loudwater, in which lay Rivendell and Hollin. Beyond the Lune was Elvish country, green and quiet, where no Men went; but Dwarves dwelt, and still dwell, in the east side of the Blue Mountains, especially in those parts south of the Gulf of Lune, where they have mines that are still in use. For this reason they were accustomed to pass east along the Great Road, as they had done for long years before we came to the Shire. At the Grey Havens dwelt Círdan the Shipwright, and some say he dwells there still, until the Last Ship sets sail into the West. In the days of the Kings most of the High Elves that still lingered in Middle-earth dwelt with Círdan or in the seaward lands of Lindon. If any now remain they are few.’"
TEXT_EXTRA,The North-kingdom and the Dúnedain
TEXT_EXTRA,"After Elendil and Isildur there were eight High Kings of Arnor. After Eärendur, owing to dissensions among his sons their realm was divided into three: Arthedain, Rhudaur, and Cardolan. Arthedain was in the North-west and included the land between Brandywine and Lune, and also the land north of the Great Road as far as the Weather Hills. Rhudaur was in the North-east and lay between the Ettenmoors, the Weather Hills, and the Misty Mountains, but included also the Angle between the Hoarwell and the Loudwater. Cardolan was in the South, its bounds being the Brandywine, the Greyflood, and the Great Road."
TEXT_EXTRA,"In Arthedain the line of Isildur was maintained and endured, but the line soon perished in Cardolan and Rhudaur. There was often strife between the kingdoms, which hastened the waning of the Dúnedain. The chief matter of debate was the possession of the Weather Hills and the land westward towards Bree. Both Rhudaur and Cardolan desired to possess Amon Sûl (Weathertop), which stood on the borders of their realms; for the Tower of Amon Sûl held the chief Palantír of the North, and the other two were both in the keeping of Arthedain."
TEXT_EXTRA,"‘It was in the beginning of the reign of Malvegil of Arthedain that evil came to Arnor. For at that time the realm of Angmar arose in the North beyond the Ettenmoors. Its lands lay on both sides of the Mountains, and there were gathered many evil men, and Orcs, and other fell creatures. [The lord of that land was known as the Witch-king, but it was not known until later that he was indeed the chief of the Ringwraiths, who came north with the purpose of destroying the Dúnedain in Arnor, seeing hope in their disunion, while Gondor was strong.]’"
TEXT_EXTRA,"In the days of Argeleb son of Malvegil, since no descendants of Isildur remained in the other kingdoms, the kings of Arthedain again claimed the lordship of all Arnor. The claim was resisted by Rhudaur. There the Dúnedain were few, and power had been seized by an evil lord of the Hillmen, who was in secret league with Angmar. Argeleb therefore fortified the Weather Hills; 1 but he was slain in battle with Rhudaur and Angmar."
TEXT_EXTRA,"Arveleg son of Argeleb, with the help of Cardolan and Lindon, drove back his enemies from the Hills; and for many years Arthedain and Cardolan held in force a frontier along the Weather Hills, the Great Road, and the lower Hoarwell. It is said that at this time Rivendell was besieged."
TEXT_EXTRA,"A great host came out of Angmar in 1409, and crossing the river entered Cardolan and surrounded Weathertop. The Dúnedain were defeated and Arveleg was slain. The Tower of Amon Sûl was burned and razed; but the palantír was saved and carried back in retreat to Fornost. Rhudaur was occupied by evil Men subject to Angmar, 2 and the Dúnedain that remained there were slain or fled west. Cardolan was ravaged. Araphor son of Arveleg was not yet full-grown, but he was valiant, and with aid from Círdan he repelled the enemy from Fornost and the North Downs. A remnant of the faithful among the Dúnedain of Cardolan also held out in Tyrn Gorthad (the Barrow-downs), or took refuge in the Forest behind."
TEXT_EXTRA,"It is said that Angmar was for a time subdued by the Elvenfolk coming from Lindon; and from Rivendell, for Elrond brought help over the Mountains out of Lórien. It was at this time that the Stoors that had dwelt in the Angle (between Hoarwell and Loudwater) fled west and south, because of the wars, and the dread of Angmar, and because the land and clime of Eriador, especially in the east, worsened and became unfriendly. Some returned to Wilderland, and dwelt beside the Gladden, becoming a riverside people of fishers."
TEXT_EXTRA,"In the days of Argeleb II the plague came into Eriador from the South-east, and most of the people of Cardolan perished, especially in Minhiriath. The Hobbits and all other peoples suffered greatly, but the plague lessened as it passed northwards, and the northern parts of Arthedain were little affected. It was at this time that an end came of the Dúnedain of Cardolan, and evil spirits out of Angmar and Rhudaur entered into the deserted mounds and dwelt there."
TEXT_EXTRA,"‘It is said that the mounds of Tyrn Gorthad, as the Barrow-downs were called of old, are very ancient, and that many were built in the days of the old world of the First Age by the forefathers of the Edain, before they crossed the Blue Mountains into Beleriand, of which Lindon is all that now remains. Those hills were therefore revered by the Dúnedain after their return; and there many of their lords and kings were buried. [Some say that the mound in which the Ring-bearer was imprisoned had been the grave of the last prince of Cardolan, who fell in the war of 1409.]’"
TEXT_EXTRA,"‘In 1974 the power of Angmar arose again, and the Witch-king came down upon Arthedain before winter was ended. He captured Fornost, and drove most of the remaining Dúnedain over the Lune; among them were the sons of the king. But King Arvedui held out upon the North Downs until the last, and then fled north with some of his guard; and they escaped by the swiftness of their horses."
TEXT_EXTRA,"‘For a while Arvedui hid in the tunnels of the old dwarf-mines near the far end of the Mountains, but he was driven at last by hunger to seek the help of the Lossoth, the Snowmen of Forochel. 1 Some of these he found in camp by the seashore; but they did not help the king willingly, for he had nothing to offer them, save a few jewels which they did not value; and they were afraid of the Witch-king, who (they said) could make frost or thaw at his will. But partly out of pity for the gaunt king and his men, and partly out of fear of their weapons, they gave them a little food and built for them snow-huts. There Arvedui was forced to wait, hoping for help from the south; for his horses had perished."
TEXT_EXTRA,"‘When Círdan heard from Aranarth son of Arvedui of the king’s flight to the north, he at once sent a ship to Forochel to seek for him. The ship came there at last after many days, because of contrary winds, and the mariners saw from afar the little fire of drift-wood which the lost men contrived to keep alight. But the winter was long in loosing its grip that year; and though it was then March, the ice was only beginning to break, and lay far out from the shore."
TEXT_EXTRA,"‘When the Snowmen saw the ship they were amazed and afraid, for they had seen no such ship on the sea within their memories; but they had become now more friendly, and they drew the king and those that survived of his company out over the ice in their sliding carts, as far as they dared. In this way a boat from the ship was able to reach them."
